stream_name,depth
StreamingLineBuffer_10_out0_stream_2,4
StreamingLineBuffer_10_out0_stream_3,4
StreamingLineBuffer_10_out0_stream_4,4
StreamingLineBuffer_10_out0_stream_5,4
StreamingLineBuffer_10_out0_stream_6,4
StreamingLineBuffer_10_out0_stream_7,4
StreamingLineBuffer_10_out0_stream_8,4
StreamingLineBuffer_10_out0_stream_9,4
StreamingLineBuffer_10_out0_stream_10,4
StreamingLineBuffer_10_out0_stream_11,4
StreamingLineBuffer_10_out0_stream_12,4
StreamingLineBuffer_10_out0_stream_13,4
StreamingLineBuffer_10_out0_stream_14,4
StreamingLineBuffer_10_out0_stream_prepad_0,75
StreamingLineBuffer_10_out0_stream_prepad_1,219
StreamingLineBuffer_10_out0_stream_prepad_2,5
StreamingLineBuffer_10_out0_stream_prepad_3,152
StreamingLineBuffer_10_out0_stream_prepad_4,6
StreamingLineBuffer_10_out0_stream_prepad_5,76
StreamingLineBuffer_10_out0_stream_prepad_6,148
StreamingLineBuffer_10_out0_stream_prepad_7,76
StreamingLineBuffer_10_out0_stream_prepad_8,148
StreamingLineBuffer_10_out0_stream_prepad_9,76
StreamingLineBuffer_10_out0_stream_prepad_10,82
StreamingLineBuffer_10_out0_stream_prepad_11,83
StreamingLineBuffer_10_out0_stream_prepad_12,83
StreamingLineBuffer_10_out0_stream_prepad_13,84
StreamingLineBuffer_10_out0_stream_prepad_14,84
StreamingLineBuffer_10_buffer_stream_0,73
StreamingLineBuffer_10_buffer_stream_1,73
StreamingLineBuffer_10_buffer_stream_2,73
StreamingLineBuffer_10_buffer_stream_3,1945
StreamingLineBuffer_10_buffer_stream_4,1873
StreamingLineBuffer_10_buffer_stream_5,73
StreamingLineBuffer_10_buffer_stream_6,73
StreamingLineBuffer_10_buffer_stream_7,73
StreamingLineBuffer_10_buffer_stream_8,1945
StreamingLineBuffer_10_buffer_stream_9,1873
StreamingLineBuffer_10_buffer_stream_10,73
StreamingLineBuffer_10_buffer_stream_11,73
StreamingLineBuffer_10_buffer_stream_12,73
StreamingMemory_32_out0_stream_0,2
StreamingMemory_32_out0_stream_1,2
StreamingMemory_32_out0_stream_2,2
StreamingMemory_32_out0_stream_3,2
StreamingMemory_32_out0_stream_4,2
StreamingMemory_32_out0_stream_5,2
StreamingMemory_32_out0_stream_6,2
StreamingMemory_32_out0_stream_7,2
StreamingMemory_32_out0_stream_8,2
StreamingMemory_32_out1_stream_0,2
StreamingDepthwiseConv_3_out0_stream_0,37
StreamingDepthwiseConv_3_out0_stream_1,37
StreamingMemory_33_out0_stream_0,2
StreamingMemory_33_out1_stream_0,2
BandwidthAdjustDecreaseChannels_3_out0_stream_0,4
BandwidthAdjustDecreaseChannels_3_out0_stream_1,4
StreamingMemory_34_out0_stream_0,2
StreamingMemory_34_out1_stream_0,2
BandwidthAdjustIncreaseChannels_5_out0_stream_0,2
BandwidthAdjustIncreaseChannels_5_out0_stream_1,2
StreamingMemory_35_out0_stream_0,2
StreamingMemory_35_out1_stream_0,2
StreamingLineBuffer_11_out0_stream_0,124
StreamingLineBuffer_11_out0_stream_1,124
StreamingMemory_36_out0_stream_0,2
StreamingMemory_36_out1_stream_0,2
StreamingConv_7_out0_stream_0,3
StreamingConv_7_out0_stream_1,3
StreamingMemory_37_out0_stream_0,2
StreamingMemory_37_out1_stream_0,2
TensorDuplicator_1_out0_stream_0,4
TensorDuplicator_1_out0_stream_1,4
TensorDuplicator_1_out1_stream_0,4
TensorDuplicator_1_out1_stream_1,4
StreamingMemory_38_out0_stream_0,2
StreamingMemory_38_out0_stream_1,2
StreamingMemory_38_out0_stream_2,2
StreamingMemory_38_out0_stream_3,2
StreamingMemory_38_out0_stream_4,2
StreamingMemory_38_out0_stream_5,2
StreamingMemory_38_out0_stream_6,2
StreamingMemory_38_out0_stream_7,2
StreamingMemory_38_out0_stream_8,2
StreamingMemory_38_out1_stream_0,2
BandwidthAdjustIncreaseChannels_6_out0_stream_0,2
BandwidthAdjustIncreaseChannels_6_out0_stream_1,2
BandwidthAdjustIncreaseChannels_7_out0_stream_0,138
