stream_name,depth
StreamingLineBuffer_10_buffer_stream_2,1249
StreamingLineBuffer_10_buffer_stream_3,1249
StreamingLineBuffer_10_buffer_stream_4,33
StreamingLineBuffer_10_buffer_stream_5,33
StreamingLineBuffer_10_buffer_stream_6,1249
StreamingLineBuffer_10_buffer_stream_7,1249
StreamingLineBuffer_10_buffer_stream_8,33
StreamingLineBuffer_10_buffer_stream_9,33
StreamingMemory_49_out0_stream_0,2
StreamingMemory_49_out1_stream_0,2
StreamingConv_10_out0_stream_0,4
StreamingConv_10_out0_stream_1,4
StreamingMemory_50_out0_stream_0,2
StreamingMemory_50_out0_stream_1,2
StreamingMemory_50_out0_stream_2,2
StreamingMemory_50_out0_stream_3,2
StreamingMemory_50_out0_stream_4,2
StreamingMemory_50_out0_stream_5,2
StreamingMemory_50_out0_stream_6,2
StreamingMemory_50_out0_stream_7,2
StreamingMemory_50_out0_stream_8,2
StreamingMemory_50_out1_stream_0,2
StreamingSwish_10_out0_stream_0,2
StreamingSwish_10_out0_stream_1,2
StreamingMemory_51_out0_stream_0,2
StreamingMemory_51_out1_stream_0,2
StreamingLineBuffer_11_out0_stream_0,10
StreamingLineBuffer_11_out0_stream_1,10
StreamingLineBuffer_11_out0_stream_2,10
StreamingLineBuffer_11_out0_stream_3,10
StreamingLineBuffer_11_out0_stream_4,10
StreamingLineBuffer_11_out0_stream_5,10
StreamingLineBuffer_11_out0_stream_6,10
StreamingLineBuffer_11_out0_stream_7,10
StreamingLineBuffer_11_out0_stream_8,10
StreamingLineBuffer_11_out0_stream_9,10
StreamingLineBuffer_11_out0_stream_10,10
StreamingLineBuffer_11_out0_stream_11,10
StreamingLineBuffer_11_out0_stream_prepad_0,96
StreamingLineBuffer_11_out0_stream_prepad_1,64
StreamingLineBuffer_11_out0_stream_prepad_2,65
StreamingLineBuffer_11_out0_stream_prepad_3,33
StreamingLineBuffer_11_out0_stream_prepad_4,66
StreamingLineBuffer_11_out0_stream_prepad_5,33
StreamingLineBuffer_11_out0_stream_prepad_6,66
StreamingLineBuffer_11_out0_stream_prepad_7,34
StreamingLineBuffer_11_out0_stream_prepad_8,67
StreamingLineBuffer_11_out0_stream_prepad_9,35
StreamingLineBuffer_11_out0_stream_prepad_10,68
StreamingLineBuffer_11_out0_stream_prepad_11,36
StreamingLineBuffer_11_buffer_stream_0,33
StreamingLineBuffer_11_buffer_stream_1,33
StreamingLineBuffer_11_buffer_stream_2,1249
StreamingLineBuffer_11_buffer_stream_3,1249
StreamingLineBuffer_11_buffer_stream_4,33
StreamingLineBuffer_11_buffer_stream_5,33
StreamingLineBuffer_11_buffer_stream_6,1249
StreamingLineBuffer_11_buffer_stream_7,1249
StreamingLineBuffer_11_buffer_stream_8,33
StreamingLineBuffer_11_buffer_stream_9,33
StreamingMemory_52_out0_stream_0,2
StreamingMemory_52_out1_stream_0,2
StreamingConv_11_out0_stream_0,4
StreamingConv_11_out0_stream_1,4
StreamingMemory_53_out0_stream_0,2
StreamingMemory_53_out1_stream_0,2
StreamingSwish_11_out0_stream_0,3
StreamingSwish_11_out0_stream_1,3
StreamingMemory_54_out0_stream_0,2
StreamingMemory_54_out1_stream_0,2
StreamingAdd_2_out0_stream_0,3
StreamingAdd_2_out0_stream_1,3
StreamingMemory_55_out0_stream_0,2
StreamingMemory_55_out1_stream_0,2
StreamingConcat_3_out0_stream_0,33
StreamingConcat_3_out0_stream_1,33
StreamingMemory_56_out0_stream_0,2
StreamingMemory_56_out1_stream_0,2
StreamingConcat_4_out0_stream_0,2
StreamingConcat_4_out0_stream_1,2
StreamingMemory_57_out0_stream_0,2
StreamingMemory_57_out1_stream_0,2
StreamingLineBuffer_12_out0_stream_0,127
StreamingLineBuffer_12_out0_stream_1,127
StreamingMemory_58_out0_stream_0,2
StreamingMemory_58_out1_stream_0,2
StreamingConv_12_out0_stream_0,4
StreamingConv_12_out0_stream_1,4
StreamingMemory_59_out0_stream_0,2
StreamingMemory_59_out1_stream_0,2
StreamingSwish_12_out0_stream_0,3
StreamingSwish_12_out0_stream_1,3
StreamingMemory_60_out0_stream_0,2
StreamingMemory_60_out1_stream_0,2
TensorDuplicator_6_out0_stream_0,3
TensorDuplicator_6_out0_stream_1,3
TensorDuplicator_6_out1_stream_0,87090
TensorDuplicator_6_out1_stream_1,87090
StreamingMemory_61_out0_stream_0,2
StreamingMemory_61_out1_stream_0,2
StreamingLineBuffer_13_out0_stream_0,20
StreamingLineBuffer_13_out0_stream_1,20
StreamingMemory_62_out0_stream_0,2
StreamingMemory_62_out0_stream_1,2
StreamingMemory_62_out0_stream_2,2
StreamingMemory_62_out0_stream_3,2
StreamingMemory_62_out0_stream_4,2
StreamingMemory_62_out0_stream_5,2
StreamingMemory_62_out0_stream_6,2
StreamingMemory_62_out0_stream_7,2
StreamingMemory_62_out0_stream_8,2
StreamingMemory_62_out1_stream_0,2
StreamingConv_13_out0_stream_0,4
StreamingConv_13_out0_stream_1,4
StreamingMemory_63_out0_stream_0,2
StreamingMemory_63_out1_stream_0,2
StreamingSwish_13_out0_stream_0,2
StreamingSwish_13_out0_stream_1,2
StreamingMemory_64_out0_stream_0,2
StreamingMemory_64_out1_stream_0,2
StreamingLineBuffer_14_out0_stream_0,4
StreamingLineBuffer_14_out0_stream_1,4
StreamingLineBuffer_14_out0_stream_2,4
StreamingLineBuffer_14_out0_stream_3,4
StreamingLineBuffer_14_out0_stream_4,4
StreamingLineBuffer_14_out0_stream_5,4
StreamingLineBuffer_14_out0_stream_6,4
StreamingLineBuffer_14_out0_stream_7,4
StreamingLineBuffer_14_out0_stream_8,4
StreamingLineBuffer_14_out0_stream_9,4
StreamingLineBuffer_14_out0_stream_10,4
StreamingLineBuffer_14_out0_stream_11,4
StreamingLineBuffer_14_out0_stream_12,4
StreamingLineBuffer_14_out0_stream_13,4
StreamingLineBuffer_14_out0_stream_14,4
StreamingLineBuffer_14_out0_stream_prepad_0,131
StreamingLineBuffer_14_out0_stream_prepad_1,387
StreamingLineBuffer_14_out0_stream_prepad_2,5
StreamingLineBuffer_14_out0_stream_prepad_3,267
StreamingLineBuffer_14_out0_stream_prepad_4,7
StreamingLineBuffer_14_out0_stream_prepad_5,132
StreamingLineBuffer_14_out0_stream_prepad_6,260
StreamingLineBuffer_14_out0_stream_prepad_7,132
StreamingLineBuffer_14_out0_stream_prepad_8,260
StreamingLineBuffer_14_out0_stream_prepad_9,132
StreamingLineBuffer_14_out0_stream_prepad_10,143
StreamingLineBuffer_14_out0_stream_prepad_11,145
StreamingLineBuffer_14_out0_stream_prepad_12,145
StreamingLineBuffer_14_out0_stream_prepad_13,147
StreamingLineBuffer_14_out0_stream_prepad_14,147
StreamingLineBuffer_14_buffer_stream_0,129
StreamingLineBuffer_14_buffer_stream_1,129
StreamingLineBuffer_14_buffer_stream_2,129
StreamingLineBuffer_14_buffer_stream_3,4993
StreamingLineBuffer_14_buffer_stream_4,4865
StreamingLineBuffer_14_buffer_stream_5,129
StreamingLineBuffer_14_buffer_stream_6,129
StreamingLineBuffer_14_buffer_stream_7,129
StreamingLineBuffer_14_buffer_stream_8,4993
StreamingLineBuffer_14_buffer_stream_9,4865
StreamingLineBuffer_14_buffer_stream_10,129
StreamingLineBuffer_14_buffer_stream_11,129
StreamingLineBuffer_14_buffer_stream_12,129
StreamingMemory_65_out0_stream_0,2
StreamingMemory_65_out1_stream_0,2
StreamingDepthwiseConv_0_out0_stream_0,2
StreamingDepthwiseConv_0_out0_stream_1,2
StreamingMemory_66_out0_stream_0,2
StreamingMemory_66_out1_stream_0,2
StreamingLineBuffer_15_out0_stream_0,1019
StreamingLineBuffer_15_out0_stream_1,1019
StreamingMemory_67_out0_stream_0,2
StreamingMemory_67_out1_stream_0,2
StreamingConv_14_out0_stream_0,4
StreamingConv_14_out0_stream_1,4
StreamingMemory_68_out0_stream_0,2
StreamingMemory_68_out1_stream_0,2
StreamingSwish_14_out0_stream_0,33
StreamingSwish_14_out0_stream_1,33
StreamingMemory_69_out0_stream_0,2
StreamingMemory_69_out1_stream_0,2
BandwidthAdjustDecreaseChannels_7_out0_stream_0,3
BandwidthAdjustDecreaseChannels_7_out0_stream_1,3
StreamingMemory_70_out0_stream_0,2
StreamingMemory_70_out1_stream_0,2
StreamingSplit_2_out0_stream_0,2
StreamingSplit_2_out0_stream_1,2
StreamingSplit_2_out1_stream_0,3
StreamingSplit_2_out1_stream_1,3
StreamingMemory_71_out0_stream_0,2
StreamingMemory_71_out1_stream_0,2
TensorDuplicator_7_out0_stream_0,4
TensorDuplicator_7_out0_stream_1,4
TensorDuplicator_7_out1_stream_0,2883
TensorDuplicator_7_out1_stream_1,2883
StreamingMemory_72_out0_stream_0,2
StreamingMemory_72_out1_stream_0,2
TensorDuplicator_8_out0_stream_0,3
TensorDuplicator_8_out0_stream_1,3
TensorDuplicator_8_out1_stream_0,3
TensorDuplicator_8_out1_stream_1,3
StreamingMemory_73_out0_stream_0,2
StreamingMemory_73_out1_stream_0,2
StreamingConcat_5_out0_stream_0,11265
StreamingConcat_5_out0_stream_1,11265
StreamingLineBuffer_16_out0_stream_0,10
StreamingLineBuffer_16_out0_stream_1,10
StreamingLineBuffer_16_out0_stream_2,10
StreamingLineBuffer_16_out0_stream_3,10
StreamingLineBuffer_16_out0_stream_4,10
StreamingLineBuffer_16_out0_stream_5,10
StreamingLineBuffer_16_out0_stream_6,10
StreamingLineBuffer_16_out0_stream_7,10
StreamingLineBuffer_16_out0_stream_8,10
StreamingLineBuffer_16_out0_stream_9,10
StreamingLineBuffer_16_out0_stream_10,10
StreamingLineBuffer_16_out0_stream_11,10
StreamingLineBuffer_16_out0_stream_prepad_0,192
StreamingLineBuffer_16_out0_stream_prepad_1,128
StreamingLineBuffer_16_out0_stream_prepad_2,129
StreamingLineBuffer_16_out0_stream_prepad_3,65
StreamingLineBuffer_16_out0_stream_prepad_4,130
StreamingLineBuffer_16_out0_stream_prepad_5,65
StreamingLineBuffer_16_out0_stream_prepad_6,130
StreamingLineBuffer_16_out0_stream_prepad_7,66
StreamingLineBuffer_16_out0_stream_prepad_8,131
StreamingLineBuffer_16_out0_stream_prepad_9,67
StreamingLineBuffer_16_out0_stream_prepad_10,132
StreamingLineBuffer_16_out0_stream_prepad_11,68
StreamingLineBuffer_16_buffer_stream_0,65
StreamingLineBuffer_16_buffer_stream_1,65
StreamingLineBuffer_16_buffer_stream_2,1217
StreamingLineBuffer_16_buffer_stream_3,1217
StreamingLineBuffer_16_buffer_stream_4,65
StreamingLineBuffer_16_buffer_stream_5,65
StreamingLineBuffer_16_buffer_stream_6,1217
StreamingLineBuffer_16_buffer_stream_7,1217
StreamingLineBuffer_16_buffer_stream_8,65
StreamingLineBuffer_16_buffer_stream_9,65
StreamingMemory_74_out0_stream_0,2
StreamingMemory_74_out0_stream_1,2
StreamingMemory_74_out0_stream_2,2
StreamingMemory_74_out0_stream_3,2
StreamingMemory_74_out0_stream_4,2
StreamingMemory_74_out0_stream_5,2
StreamingMemory_74_out0_stream_6,2
StreamingMemory_74_out0_stream_7,2
StreamingMemory_74_out0_stream_8,2
StreamingMemory_74_out1_stream_0,2
StreamingConv_15_out0_stream_0,4
StreamingConv_15_out0_stream_1,4
StreamingMemory_75_out0_stream_0,2
StreamingMemory_75_out1_stream_0,2
StreamingSwish_15_out0_stream_0,2
StreamingSwish_15_out0_stream_1,2
StreamingMemory_76_out0_stream_0,2
StreamingMemory_76_out0_stream_1,2
StreamingMemory_76_out0_stream_2,2
StreamingMemory_76_out0_stream_3,2
StreamingMemory_76_out0_stream_4,2
StreamingMemory_76_out0_stream_5,2
StreamingMemory_76_out0_stream_6,2
StreamingMemory_76_out0_stream_7,2
StreamingMemory_76_out0_stream_8,2
StreamingMemory_76_out1_stream_0,2
StreamingLineBuffer_17_out0_stream_0,10
StreamingLineBuffer_17_out0_stream_1,10
StreamingLineBuffer_17_out0_stream_2,10
StreamingLineBuffer_17_out0_stream_3,10
StreamingLineBuffer_17_out0_stream_4,10
StreamingLineBuffer_17_out0_stream_5,10
StreamingLineBuffer_17_out0_stream_6,10
StreamingLineBuffer_17_out0_stream_7,10
StreamingLineBuffer_17_out0_stream_8,10
StreamingLineBuffer_17_out0_stream_9,10
StreamingLineBuffer_17_out0_stream_10,10
StreamingLineBuffer_17_out0_stream_11,10
StreamingLineBuffer_17_out0_stream_prepad_0,192
StreamingLineBuffer_17_out0_stream_prepad_1,128
StreamingLineBuffer_17_out0_stream_prepad_2,129
StreamingLineBuffer_17_out0_stream_prepad_3,65
StreamingLineBuffer_17_out0_stream_prepad_4,130
StreamingLineBuffer_17_out0_stream_prepad_5,65
StreamingLineBuffer_17_out0_stream_prepad_6,130
StreamingLineBuffer_17_out0_stream_prepad_7,66
StreamingLineBuffer_17_out0_stream_prepad_8,131
StreamingLineBuffer_17_out0_stream_prepad_9,67
StreamingLineBuffer_17_out0_stream_prepad_10,132
StreamingLineBuffer_17_out0_stream_prepad_11,68
StreamingLineBuffer_17_buffer_stream_0,65
StreamingLineBuffer_17_buffer_stream_1,65
StreamingLineBuffer_17_buffer_stream_2,1217
StreamingLineBuffer_17_buffer_stream_3,1217
StreamingLineBuffer_17_buffer_stream_4,65
StreamingLineBuffer_17_buffer_stream_5,65
StreamingLineBuffer_17_buffer_stream_6,1217
StreamingLineBuffer_17_buffer_stream_7,1217
StreamingLineBuffer_17_buffer_stream_8,65
StreamingLineBuffer_17_buffer_stream_9,65
StreamingMemory_77_out0_stream_0,2
StreamingMemory_77_out1_stream_0,2
StreamingConv_16_out0_stream_0,4
StreamingConv_16_out0_stream_1,4
StreamingMemory_78_out0_stream_0,2
StreamingMemory_78_out1_stream_0,2
StreamingSwish_16_out0_stream_0,3
StreamingSwish_16_out0_stream_1,3
StreamingMemory_79_out0_stream_0,2
StreamingMemory_79_out1_stream_0,2
StreamingAdd_3_out0_stream_0,4
StreamingAdd_3_out0_stream_1,4
StreamingMemory_80_out0_stream_0,2
StreamingMemory_80_out1_stream_0,2
TensorDuplicator_9_out0_stream_0,4
TensorDuplicator_9_out0_stream_1,4
TensorDuplicator_9_out1_stream_0,2818
TensorDuplicator_9_out1_stream_1,2818
StreamingMemory_81_out0_stream_0,2
StreamingMemory_81_out1_stream_0,2
TensorDuplicator_10_out0_stream_0,3
TensorDuplicator_10_out0_stream_1,3
TensorDuplicator_10_out1_stream_0,2883
TensorDuplicator_10_out1_stream_1,2883
StreamingMemory_82_out0_stream_0,2
StreamingMemory_82_out0_stream_1,2
StreamingMemory_82_out0_stream_2,2
StreamingMemory_82_out0_stream_3,2
StreamingMemory_82_out0_stream_4,2
StreamingMemory_82_out0_stream_5,2
StreamingMemory_82_out0_stream_6,2
StreamingMemory_82_out0_stream_7,2
StreamingMemory_82_out0_stream_8,2
StreamingMemory_82_out1_stream_0,2
StreamingLineBuffer_18_out0_stream_0,10
StreamingLineBuffer_18_out0_stream_1,10
StreamingLineBuffer_18_out0_stream_2,10
StreamingLineBuffer_18_out0_stream_3,10
StreamingLineBuffer_18_out0_stream_4,10
StreamingLineBuffer_18_out0_stream_5,10
StreamingLineBuffer_18_out0_stream_6,10
StreamingLineBuffer_18_out0_stream_7,10
StreamingLineBuffer_18_out0_stream_8,10
StreamingLineBuffer_18_out0_stream_9,10
StreamingLineBuffer_18_out0_stream_10,10
StreamingLineBuffer_18_out0_stream_11,10
StreamingLineBuffer_18_out0_stream_prepad_0,192
StreamingLineBuffer_18_out0_stream_prepad_1,128
StreamingLineBuffer_18_out0_stream_prepad_2,129
StreamingLineBuffer_18_out0_stream_prepad_3,65
StreamingLineBuffer_18_out0_stream_prepad_4,130
StreamingLineBuffer_18_out0_stream_prepad_5,65
StreamingLineBuffer_18_out0_stream_prepad_6,130
StreamingLineBuffer_18_out0_stream_prepad_7,66
StreamingLineBuffer_18_out0_stream_prepad_8,131
StreamingLineBuffer_18_out0_stream_prepad_9,67
StreamingLineBuffer_18_out0_stream_prepad_10,132
StreamingLineBuffer_18_out0_stream_prepad_11,68
StreamingLineBuffer_18_buffer_stream_0,65
StreamingLineBuffer_18_buffer_stream_1,65
StreamingLineBuffer_18_buffer_stream_2,1217
StreamingLineBuffer_18_buffer_stream_3,1217
StreamingLineBuffer_18_buffer_stream_4,65
StreamingLineBuffer_18_buffer_stream_5,65
StreamingLineBuffer_18_buffer_stream_6,1217
StreamingLineBuffer_18_buffer_stream_7,1217
StreamingLineBuffer_18_buffer_stream_8,65
StreamingLineBuffer_18_buffer_stream_9,65
StreamingMemory_83_out0_stream_0,2
StreamingMemory_83_out1_stream_0,2
StreamingConv_17_out0_stream_0,4
StreamingConv_17_out0_stream_1,4
StreamingMemory_84_out0_stream_0,2
StreamingMemory_84_out0_stream_1,2
StreamingMemory_84_out0_stream_2,2
StreamingMemory_84_out0_stream_3,2
StreamingMemory_84_out0_stream_4,2
StreamingMemory_84_out0_stream_5,2
StreamingMemory_84_out0_stream_6,2
StreamingMemory_84_out0_stream_7,2
StreamingMemory_84_out0_stream_8,2
StreamingMemory_84_out1_stream_0,2
StreamingSwish_17_out0_stream_0,2
StreamingSwish_17_out0_stream_1,2
StreamingMemory_85_out0_stream_0,2
StreamingMemory_85_out1_stream_0,2
StreamingLineBuffer_19_out0_stream_0,10
StreamingLineBuffer_19_out0_stream_1,10
StreamingLineBuffer_19_out0_stream_2,10
StreamingLineBuffer_19_out0_stream_3,10
StreamingLineBuffer_19_out0_stream_4,10
StreamingLineBuffer_19_out0_stream_5,10
StreamingLineBuffer_19_out0_stream_6,10
StreamingLineBuffer_19_out0_stream_7,10
StreamingLineBuffer_19_out0_stream_8,10
StreamingLineBuffer_19_out0_stream_9,10
StreamingLineBuffer_19_out0_stream_10,10
StreamingLineBuffer_19_out0_stream_11,10
StreamingLineBuffer_19_out0_stream_prepad_0,192
StreamingLineBuffer_19_out0_stream_prepad_1,128
StreamingLineBuffer_19_out0_stream_prepad_2,129
StreamingLineBuffer_19_out0_stream_prepad_3,65
StreamingLineBuffer_19_out0_stream_prepad_4,130
StreamingLineBuffer_19_out0_stream_prepad_5,65
StreamingLineBuffer_19_out0_stream_prepad_6,130
StreamingLineBuffer_19_out0_stream_prepad_7,66
StreamingLineBuffer_19_out0_stream_prepad_8,131
StreamingLineBuffer_19_out0_stream_prepad_9,67
StreamingLineBuffer_19_out0_stream_prepad_10,132
StreamingLineBuffer_19_out0_stream_prepad_11,68
StreamingLineBuffer_19_buffer_stream_0,65
StreamingLineBuffer_19_buffer_stream_1,65
StreamingLineBuffer_19_buffer_stream_2,1217
StreamingLineBuffer_19_buffer_stream_3,1217
StreamingLineBuffer_19_buffer_stream_4,65
StreamingLineBuffer_19_buffer_stream_5,65
StreamingLineBuffer_19_buffer_stream_6,1217
StreamingLineBuffer_19_buffer_stream_7,1217
StreamingLineBuffer_19_buffer_stream_8,65
StreamingLineBuffer_19_buffer_stream_9,65
StreamingMemory_86_out0_stream_0,2
StreamingMemory_86_out1_stream_0,2
StreamingConv_18_out0_stream_0,4
StreamingConv_18_out0_stream_1,4
StreamingMemory_87_out0_stream_0,2
StreamingMemory_87_out1_stream_0,2
StreamingSwish_18_out0_stream_0,3
StreamingSwish_18_out0_stream_1,3
StreamingMemory_88_out0_stream_0,2
StreamingMemory_88_out0_stream_1,2
StreamingMemory_88_out0_stream_2,2
StreamingMemory_88_out0_stream_3,2
StreamingMemory_88_out0_stream_4,2
StreamingMemory_88_out0_stream_5,2
StreamingMemory_88_out0_stream_6,2
StreamingMemory_88_out0_stream_7,2
StreamingMemory_88_out0_stream_8,2
StreamingMemory_88_out1_stream_0,2
StreamingAdd_4_out0_stream_0,3
StreamingAdd_4_out0_stream_1,3
StreamingMemory_89_out0_stream_0,2
StreamingMemory_89_out1_stream_0,2
StreamingConcat_6_out0_stream_0,65
StreamingConcat_6_out0_stream_1,65
StreamingMemory_90_out0_stream_0,2
StreamingMemory_90_out0_stream_1,2
StreamingMemory_90_out0_stream_2,2
StreamingMemory_90_out0_stream_3,2
StreamingMemory_90_out0_stream_4,2
StreamingMemory_90_out0_stream_5,2
StreamingMemory_90_out0_stream_6,2
StreamingMemory_90_out0_stream_7,2
StreamingMemory_90_out0_stream_8,2
StreamingMemory_90_out1_stream_0,2
StreamingConcat_7_out0_stream_0,2
StreamingConcat_7_out0_stream_1,2
StreamingMemory_91_out0_stream_0,2
StreamingMemory_91_out1_stream_0,2
StreamingLineBuffer_20_out0_stream_0,255
StreamingLineBuffer_20_out0_stream_1,255
StreamingMemory_92_out0_stream_0,2
StreamingMemory_92_out0_stream_1,2
StreamingMemory_92_out0_stream_2,2
StreamingMemory_92_out0_stream_3,2
StreamingMemory_92_out0_stream_4,2
StreamingMemory_92_out0_stream_5,2
StreamingMemory_92_out0_stream_6,2
StreamingMemory_92_out0_stream_7,2
StreamingMemory_92_out0_stream_8,2
StreamingMemory_92_out1_stream_0,2
StreamingConv_19_out0_stream_0,4
StreamingConv_19_out0_stream_1,4
StreamingMemory_93_out0_stream_0,2
StreamingMemory_93_out1_stream_0,2
StreamingSwish_19_out0_stream_0,3
StreamingSwish_19_out0_stream_1,3
StreamingMemory_94_out0_stream_0,2
StreamingMemory_94_out1_stream_0,2
TensorDuplicator_11_out0_stream_0,3
TensorDuplicator_11_out0_stream_1,3
TensorDuplicator_11_out1_stream_0,4
TensorDuplicator_11_out1_stream_1,35
StreamingMemory_95_out0_stream_0,2
StreamingMemory_95_out1_stream_0,2
BandwidthAdjustDecreaseStreams_0_out0_stream_0,77666
StreamingLineBuffer_21_out0_stream_0,36
StreamingLineBuffer_21_out0_stream_1,36
StreamingMemory_96_out0_stream_0,2
StreamingMemory_96_out0_stream_1,2
StreamingMemory_96_out0_stream_2,2
StreamingMemory_96_out0_stream_3,2
StreamingMemory_96_out0_stream_4,2
StreamingMemory_96_out0_stream_5,2
StreamingMemory_96_out0_stream_6,2
StreamingMemory_96_out0_stream_7,2
StreamingMemory_96_out0_stream_8,2
StreamingMemory_96_out1_stream_0,2
StreamingConv_20_out0_stream_0,4
StreamingConv_20_out0_stream_1,4
StreamingMemory_97_out0_stream_0,2
StreamingMemory_97_out1_stream_0,2
StreamingSwish_20_out0_stream_0,2
StreamingSwish_20_out0_stream_1,2
StreamingMemory_98_out0_stream_0,2
StreamingMemory_98_out1_stream_0,2
StreamingLineBuffer_22_out0_stream_0,4
StreamingLineBuffer_22_out0_stream_1,4
StreamingLineBuffer_22_out0_stream_2,4
StreamingLineBuffer_22_out0_stream_3,4
StreamingLineBuffer_22_out0_stream_4,4
StreamingLineBuffer_22_out0_stream_5,4
StreamingLineBuffer_22_out0_stream_6,4
StreamingLineBuffer_22_out0_stream_7,4
StreamingLineBuffer_22_out0_stream_8,4
StreamingLineBuffer_22_out0_stream_9,4
StreamingLineBuffer_22_out0_stream_10,4
StreamingLineBuffer_22_out0_stream_11,4
StreamingLineBuffer_22_out0_stream_12,4
StreamingLineBuffer_22_out0_stream_13,4
StreamingLineBuffer_22_out0_stream_14,4
StreamingLineBuffer_22_out0_stream_prepad_0,259
StreamingLineBuffer_22_out0_stream_prepad_1,771
StreamingLineBuffer_22_out0_stream_prepad_2,5
StreamingLineBuffer_22_out0_stream_prepad_3,523
StreamingLineBuffer_22_out0_stream_prepad_4,7
StreamingLineBuffer_22_out0_stream_prepad_5,260
StreamingLineBuffer_22_out0_stream_prepad_6,516
StreamingLineBuffer_22_out0_stream_prepad_7,260
StreamingLineBuffer_22_out0_stream_prepad_8,516
StreamingLineBuffer_22_out0_stream_prepad_9,260
StreamingLineBuffer_22_out0_stream_prepad_10,271
StreamingLineBuffer_22_out0_stream_prepad_11,273
StreamingLineBuffer_22_out0_stream_prepad_12,273
StreamingLineBuffer_22_out0_stream_prepad_13,275
StreamingLineBuffer_22_out0_stream_prepad_14,275
StreamingLineBuffer_22_buffer_stream_0,257
StreamingLineBuffer_22_buffer_stream_1,257
StreamingLineBuffer_22_buffer_stream_2,257
StreamingLineBuffer_22_buffer_stream_3,4865
StreamingLineBuffer_22_buffer_stream_4,4609
StreamingLineBuffer_22_buffer_stream_5,257
StreamingLineBuffer_22_buffer_stream_6,257
StreamingLineBuffer_22_buffer_stream_7,257
StreamingLineBuffer_22_buffer_stream_8,4865
StreamingLineBuffer_22_buffer_stream_9,4609
StreamingLineBuffer_22_buffer_stream_10,257
StreamingLineBuffer_22_buffer_stream_11,257
StreamingLineBuffer_22_buffer_stream_12,257
StreamingMemory_99_out0_stream_0,2
StreamingMemory_99_out1_stream_0,2
StreamingDepthwiseConv_1_out0_stream_0,2
StreamingDepthwiseConv_1_out0_stream_1,2
StreamingMemory_100_out0_stream_0,2
StreamingMemory_100_out1_stream_0,2
StreamingLineBuffer_23_out0_stream_0,889
StreamingLineBuffer_23_out0_stream_1,889
StreamingMemory_101_out0_stream_0,2
StreamingMemory_101_out1_stream_0,2
StreamingConv_21_out0_stream_0,4
StreamingConv_21_out0_stream_1,4
StreamingMemory_102_out0_stream_0,2
StreamingMemory_102_out0_stream_1,2
StreamingMemory_102_out0_stream_2,2
StreamingMemory_102_out0_stream_3,2
StreamingMemory_102_out0_stream_4,2
StreamingMemory_102_out0_stream_5,2
StreamingMemory_102_out0_stream_6,2
StreamingMemory_102_out0_stream_7,2
StreamingMemory_102_out0_stream_8,2
StreamingMemory_102_out1_stream_0,2
StreamingSwish_21_out0_stream_0,65
StreamingSwish_21_out0_stream_1,65
StreamingMemory_103_out0_stream_0,2
StreamingMemory_103_out1_stream_0,2
BandwidthAdjustDecreaseChannels_8_out0_stream_0,3
BandwidthAdjustDecreaseChannels_8_out0_stream_1,3
StreamingMemory_104_out0_stream_0,2
StreamingMemory_104_out1_stream_0,2
StreamingSplit_3_out0_stream_0,2
StreamingSplit_3_out0_stream_1,2
StreamingSplit_3_out1_stream_0,3
StreamingSplit_3_out1_stream_1,3
StreamingMemory_105_out0_stream_0,2
StreamingMemory_105_out1_stream_0,2
TensorDuplicator_12_out0_stream_0,4
TensorDuplicator_12_out0_stream_1,4
TensorDuplicator_12_out1_stream_0,3203
TensorDuplicator_12_out1_stream_1,3203
StreamingMemory_106_out0_stream_0,2
StreamingMemory_106_out0_stream_1,2
StreamingMemory_106_out0_stream_2,2
StreamingMemory_106_out0_stream_3,2
StreamingMemory_106_out0_stream_4,2
StreamingMemory_106_out0_stream_5,2
StreamingMemory_106_out0_stream_6,2
StreamingMemory_106_out0_stream_7,2
StreamingMemory_106_out0_stream_8,2
StreamingMemory_106_out1_stream_0,2
TensorDuplicator_13_out0_stream_0,3
TensorDuplicator_13_out0_stream_1,3
TensorDuplicator_13_out1_stream_0,3
TensorDuplicator_13_out1_stream_1,3
StreamingMemory_107_out0_stream_0,2
StreamingMemory_107_out1_stream_0,2
StreamingConcat_8_out0_stream_0,6145
StreamingConcat_8_out0_stream_1,6145
StreamingLineBuffer_24_out0_stream_0,10
StreamingLineBuffer_24_out0_stream_1,10
StreamingLineBuffer_24_out0_stream_2,10
StreamingLineBuffer_24_out0_stream_3,10
StreamingLineBuffer_24_out0_stream_4,10
StreamingLineBuffer_24_out0_stream_5,10
StreamingLineBuffer_24_out0_stream_6,10
StreamingLineBuffer_24_out0_stream_7,10
StreamingLineBuffer_24_out0_stream_8,10
StreamingLineBuffer_24_out0_stream_9,10
StreamingLineBuffer_24_out0_stream_10,10
StreamingLineBuffer_24_out0_stream_11,10
StreamingLineBuffer_24_out0_stream_prepad_0,384
StreamingLineBuffer_24_out0_stream_prepad_1,256
StreamingLineBuffer_24_out0_stream_prepad_2,257
StreamingLineBuffer_24_out0_stream_prepad_3,129
StreamingLineBuffer_24_out0_stream_prepad_4,258
StreamingLineBuffer_24_out0_stream_prepad_5,129
StreamingLineBuffer_24_out0_stream_prepad_6,258
StreamingLineBuffer_24_out0_stream_prepad_7,130
