stream_name,depth
StreamingMemory_20_out1_stream_0,2
StreamingConv_6_out0_stream_0,4
StreamingConv_6_out0_stream_1,4
StreamingMemory_21_out0_stream_0,2
StreamingMemory_21_out1_stream_0,2
StreamingSwish_6_out0_stream_0,7
StreamingSwish_6_out0_stream_1,7
StreamingMemory_22_out0_stream_0,2
StreamingMemory_22_out1_stream_0,2
BandwidthAdjustDecreaseChannels_1_out0_stream_0,2
BandwidthAdjustDecreaseChannels_1_out0_stream_1,2
StreamingMemory_23_out0_stream_0,2
StreamingMemory_23_out1_stream_0,2
StreamingLineBuffer_7_out0_stream_0,9
StreamingLineBuffer_7_out0_stream_prepad_0,649
StreamingLineBuffer_7_out0_stream_prepad_1,683
StreamingLineBuffer_7_out0_stream_prepad_2,650
StreamingLineBuffer_7_out0_stream_prepad_3,684
StreamingLineBuffer_7_out0_stream_prepad_4,650
StreamingLineBuffer_7_out0_stream_prepad_5,659
StreamingLineBuffer_7_out0_stream_prepad_6,677
StreamingLineBuffer_7_out0_stream_prepad_7,660
StreamingLineBuffer_7_out0_stream_prepad_8,678
StreamingLineBuffer_7_out0_stream_prepad_9,661
StreamingLineBuffer_7_out0_stream_prepad_10,670
StreamingLineBuffer_7_out0_stream_prepad_11,671
StreamingLineBuffer_7_out0_stream_prepad_12,671
StreamingLineBuffer_7_out0_stream_prepad_13,672
StreamingLineBuffer_7_out0_stream_prepad_14,672
StreamingLineBuffer_7_buffer_stream_0,33
StreamingLineBuffer_7_buffer_stream_1,33
StreamingLineBuffer_7_buffer_stream_2,33
StreamingLineBuffer_7_buffer_stream_3,2529
StreamingLineBuffer_7_buffer_stream_4,2497
StreamingLineBuffer_7_buffer_stream_5,33
StreamingLineBuffer_7_buffer_stream_6,33
StreamingLineBuffer_7_buffer_stream_7,33
StreamingLineBuffer_7_buffer_stream_8,2529
StreamingLineBuffer_7_buffer_stream_9,2497
StreamingLineBuffer_7_buffer_stream_10,33
StreamingLineBuffer_7_buffer_stream_11,33
